Date,Product_ID,Product_Name,Sales,Weekday,Month,Year,Day_of_Year
2023-06-08,13,Speakers,14,Thursday,June,2023,159
2023-06-09,13,Speakers,50,Friday,June,2023,160
2023-06-10,13,Speakers,26,Saturday,June,2023,161
2023-06-11,13,Speakers,13,Sunday,June,2023,162
2023-06-12,13,Speakers,56,Monday,June,2023,163
2023-06-13,13,Speakers,43,Tuesday,June,2023,164
2023-06-14,13,Speakers,44,Wednesday,June,2023,165
2023-06-15,13,Speakers,24,Thursday,June,2023,166
2023-06-16,13,Speakers,55,Friday,June,2023,167
2023-06-17,13,Speakers,35,Saturday,June,2023,168
2023-06-18,13,Speakers,44,Sunday,June,2023,169
2023-06-19,13,Speakers,36,Monday,June,2023,170
2023-06-20,13,Speakers,97,Tuesday,June,2023,171
2023-06-21,13,Speakers,43,Wednesday,June,2023,172
2023-06-22,13,Speakers,35,Thursday,June,2023,173
2023-06-23,13,Speakers,46,Friday,June,2023,174
2023-06-24,13,Speakers,77,Saturday,June,2023,175
2023-06-25,13,Speakers,40,Sunday,June,2023,176
2023-06-26,13,Speakers,25,Monday,June,2023,177
2023-06-27,13,Speakers,76,Tuesday,June,2023,178
2023-06-28,13,Speakers,36,Wednesday,June,2023,179
2023-06-29,13,Speakers,79,Thursday,June,2023,180
2023-06-30,13,Speakers,45,Friday,June,2023,181
2023-07-01,13,Speakers,13,Saturday,July,2023,182
2023-07-02,13,Speakers,12,Sunday,July,2023,183
2023-07-03,13,Speakers,73,Monday,July,2023,184
2023-07-04,13,Speakers,94,Tuesday,July,2023,185
2023-07-05,13,Speakers,50,Wednesday,July,2023,186
2023-07-06,13,Speakers,56,Thursday,July,2023,187
2023-07-07,13,Speakers,48,Friday,July,2023,188
2023-07-08,13,Speakers,44,Saturday,July,2023,189
2023-07-09,13,Speakers,93,Sunday,July,2023,190
2023-07-10,13,Speakers,2,Monday,July,2023,191
2023-07-11,13,Speakers,99,Tuesday,July,2023,192
2023-07-12,13,Speakers,75,Wednesday,July,2023,193
2023-07-13,13,Speakers,44,Thursday,July,2023,194
2023-07-14,13,Speakers,85,Friday,July,2023,195
2023-07-15,13,Speakers,33,Saturday,July,2023,196
2023-07-16,13,Speakers,3,Sunday,July,2023,197
2023-07-17,13,Speakers,9,Monday,July,2023,198
2023-07-18,13,Speakers,42,Tuesday,July,2023,199
2023-07-19,13,Speakers,26,Wednesday,July,2023,200
2023-07-20,13,Speakers,12,Thursday,July,2023,201
2023-07-21,13,Speakers,13,Friday,July,2023,202
2023-07-22,13,Speakers,49,Saturday,July,2023,203
2023-07-23,13,Speakers,57,Sunday,July,2023,204
2023-07-24,13,Speakers,4,Monday,July,2023,205
2023-07-25,13,Speakers,77,Tuesday,July,2023,206
2023-07-26,13,Speakers,4,Wednesday,July,2023,207
2023-07-27,13,Speakers,42,Thursday,July,2023,208
2023-07-28,13,Speakers,35,Friday,July,2023,209
2023-07-29,13,Speakers,14,Saturday,July,2023,210
2023-07-30,13,Speakers,23,Sunday,July,2023,211
2023-07-31,13,Speakers,10,Monday,July,2023,212
2023-08-01,13,Speakers,46,Tuesday,August,2023,213
2023-08-02,13,Speakers,98,Wednesday,August,2023,214
2023-08-03,13,Speakers,38,Thursday,August,2023,215
2023-08-04,13,Speakers,9,Friday,August,2023,216
2023-08-05,13,Speakers,65,Saturday,August,2023,217
2023-08-06,13,Speakers,45,Sunday,August,2023,218
2023-08-07,13,Speakers,43,Monday,August,2023,219
2023-08-08,13,Speakers,61,Tuesday,August,2023,220
2023-08-09,13,Speakers,12,Wednesday,August,2023,221
2023-08-10,13,Speakers,82,Thursday,August,2023,222
2023-08-11,13,Speakers,96,Friday,August,2023,223
2023-08-12,13,Speakers,77,Saturday,August,2023,224
2023-08-13,13,Speakers,14,Sunday,August,2023,225
2023-08-14,13,Speakers,89,Monday,August,2023,226
2023-08-15,13,Speakers,25,Tuesday,August,2023,227
2023-08-16,13,Speakers,2,Wednesday,August,2023,228
2023-08-17,13,Speakers,91,Thursday,August,2023,229
2023-08-18,13,Speakers,73,Friday,August,2023,230
2023-08-19,13,Speakers,59,Saturday,August,2023,231
2023-08-20,13,Speakers,53,Sunday,August,2023,232
2023-08-21,13,Speakers,77,Monday,August,2023,233
2023-08-22,13,Speakers,34,Tuesday,August,2023,234
2023-08-23,13,Speakers,86,Wednesday,August,2023,235
2023-08-24,13,Speakers,9,Thursday,August,2023,236
2023-08-25,13,Speakers,2,Friday,August,2023,237
2023-08-26,13,Speakers,6,Saturday,August,2023,238
2023-08-27,13,Speakers,18,Sunday,August,2023,239
2023-08-28,13,Speakers,27,Monday,August,2023,240
2023-08-29,13,Speakers,95,Tuesday,August,2023,241
2023-08-30,13,Speakers,77,Wednesday,August,2023,242
2023-08-31,13,Speakers,31,Thursday,August,2023,243
2023-09-01,13,Speakers,91,Friday,September,2023,244
2023-09-02,13,Speakers,72,Saturday,September,2023,245
2023-09-03,13,Speakers,3,Sunday,September,2023,246
2023-09-04,13,Speakers,43,Monday,September,2023,247
2023-09-05,13,Speakers,63,Tuesday,September,2023,248
2023-09-06,13,Speakers,14,Wednesday,September,2023,249
2023-09-07,13,Speakers,98,Thursday,September,2023,250
2023-09-08,13,Speakers,70,Friday,September,2023,251
2023-09-09,13,Speakers,60,Saturday,September,2023,252
2023-09-10,13,Speakers,50,Sunday,September,2023,253
2023-09-11,13,Speakers,64,Monday,September,2023,254
2023-09-12,13,Speakers,76,Tuesday,September,2023,255
2023-09-13,13,Speakers,93,Wednesday,September,2023,256
2023-09-14,13,Speakers,57,Thursday,September,2023,257
2023-09-15,13,Speakers,23,Friday,September,2023,258
2023-09-16,13,Speakers,100,Saturday,September,2023,259
2023-09-17,13,Speakers,82,Sunday,September,2023,260
2023-09-18,13,Speakers,28,Monday,September,2023,261
2023-09-19,13,Speakers,74,Tuesday,September,2023,262
2023-09-20,13,Speakers,77,Wednesday,September,2023,263
2023-09-21,13,Speakers,88,Thursday,September,2023,264
2023-09-22,13,Speakers,4,Friday,September,2023,265
2023-09-23,13,Speakers,51,Saturday,September,2023,266
2023-09-24,13,Speakers,22,Sunday,September,2023,267
2023-09-25,13,Speakers,23,Monday,September,2023,268
2023-09-26,13,Speakers,28,Tuesday,September,2023,269
2023-09-27,13,Speakers,18,Wednesday,September,2023,270
2023-09-28,13,Speakers,79,Thursday,September,2023,271
2023-09-29,13,Speakers,73,Friday,September,2023,272
2023-09-30,13,Speakers,26,Saturday,September,2023,273
2023-10-01,13,Speakers,1,Sunday,October,2023,274
2023-10-02,13,Speakers,73,Monday,October,2023,275
2023-10-03,13,Speakers,18,Tuesday,October,2023,276
2023-10-04,13,Speakers,62,Wednesday,October,2023,277
2023-10-05,13,Speakers,40,Thursday,October,2023,278
2023-10-06,13,Speakers,2,Friday,October,2023,279
2023-10-07,13,Speakers,29,Saturday,October,2023,280
2023-10-08,13,Speakers,80,Sunday,October,2023,281
2023-10-09,13,Speakers,75,Monday,October,2023,282
2023-10-10,13,Speakers,30,Tuesday,October,2023,283
2023-10-11,13,Speakers,62,Wednesday,October,2023,284
2023-10-12,13,Speakers,79,Thursday,October,2023,285
2023-10-13,13,Speakers,95,Friday,October,2023,286
2023-10-14,13,Speakers,97,Saturday,October,2023,287
2023-10-15,13,Speakers,55,Sunday,October,2023,288
2023-10-16,13,Speakers,39,Monday,October,2023,289
2023-10-17,13,Speakers,31,Tuesday,October,2023,290
2023-10-18,13,Speakers,50,Wednesday,October,2023,291
2023-10-19,13,Speakers,51,Thursday,October,2023,292
2023-10-20,13,Speakers,48,Friday,October,2023,293
2023-10-21,13,Speakers,51,Saturday,October,2023,294
2023-10-22,13,Speakers,65,Sunday,October,2023,295
2023-10-23,13,Speakers,27,Monday,October,2023,296
2023-10-24,13,Speakers,54,Tuesday,October,2023,297
2023-10-25,13,Speakers,46,Wednesday,October,2023,298
2023-10-26,13,Speakers,59,Thursday,October,2023,299
2023-10-27,13,Speakers,33,Friday,October,2023,300
2023-10-28,13,Speakers,78,Saturday,October,2023,301
2023-10-29,13,Speakers,37,Sunday,October,2023,302
2023-10-30,13,Speakers,100,Monday,October,2023,303
2023-10-31,13,Speakers,25,Tuesday,October,2023,304
2023-11-01,13,Speakers,24,Wednesday,November,2023,305
2023-11-02,13,Speakers,74,Thursday,November,2023,306
2023-11-03,13,Speakers,80,Friday,November,2023,307
2023-11-04,13,Speakers,17,Saturday,November,2023,308
2023-11-05,13,Speakers,81,Sunday,November,2023,309
2023-11-06,13,Speakers,73,Monday,November,2023,310
2023-11-07,13,Speakers,23,Tuesday,November,2023,311
2023-11-08,13,Speakers,73,Wednesday,November,2023,312
2023-11-09,13,Speakers,55,Thursday,November,2023,313
2023-11-10,13,Speakers,77,Friday,November,2023,314
2023-11-11,13,Speakers,56,Saturday,November,2023,315
2023-11-12,13,Speakers,51,Sunday,November,2023,316
2023-11-13,13,Speakers,71,Monday,November,2023,317
2023-11-14,13,Speakers,100,Tuesday,November,2023,318
2023-11-15,13,Speakers,72,Wednesday,November,2023,319
2023-11-16,13,Speakers,11,Thursday,November,2023,320
2023-11-17,13,Speakers,83,Friday,November,2023,321
2023-11-18,13,Speakers,6,Saturday,November,2023,322
2023-11-19,13,Speakers,44,Sunday,November,2023,323
2023-11-20,13,Speakers,82,Monday,November,2023,324
2023-11-21,13,Speakers,23,Tuesday,November,2023,325
2023-11-22,13,Speakers,73,Wednesday,November,2023,326
2023-11-23,13,Speakers,63,Thursday,November,2023,327
2023-11-24,13,Speakers,12,Friday,November,2023,328
2023-11-25,13,Speakers,85,Saturday,November,2023,329
2023-11-26,13,Speakers,45,Sunday,November,2023,330
2023-11-27,13,Speakers,45,Monday,November,2023,331
2023-11-28,13,Speakers,48,Tuesday,November,2023,332
2023-11-29,13,Speakers,27,Wednesday,November,2023,333
2023-11-30,13,Speakers,10,Thursday,November,2023,334
2023-12-01,13,Speakers,49,Friday,December,2023,335
2023-12-02,13,Speakers,11,Saturday,December,2023,336
2023-12-03,13,Speakers,99,Sunday,December,2023,337
2023-12-04,13,Speakers,15,Monday,December,2023,338
2023-12-05,13,Speakers,28,Tuesday,December,2023,339
2023-12-06,13,Speakers,67,Wednesday,December,2023,340
2023-12-07,13,Speakers,20,Thursday,December,2023,341
2023-12-08,13,Speakers,52,Friday,December,2023,342
2023-12-09,13,Speakers,19,Saturday,December,2023,343
2023-12-10,13,Speakers,55,Sunday,December,2023,344
2023-12-11,13,Speakers,47,Monday,December,2023,345
2023-12-12,13,Speakers,63,Tuesday,December,2023,346
2023-12-13,13,Speakers,41,Wednesday,December,2023,347
2023-12-14,13,Speakers,70,Thursday,December,2023,348
2023-12-15,13,Speakers,5,Friday,December,2023,349
2023-12-16,13,Speakers,10,Saturday,December,2023,350
2023-12-17,13,Speakers,78,Sunday,December,2023,351
2023-12-18,13,Speakers,58,Monday,December,2023,352
2023-12-19,13,Speakers,96,Tuesday,December,2023,353
2023-12-20,13,Speakers,87,Wednesday,December,2023,354
2023-12-21,13,Speakers,5,Thursday,December,2023,355
2023-12-22,13,Speakers,71,Friday,December,2023,356
2023-12-23,13,Speakers,55,Saturday,December,2023,357
2023-12-24,13,Speakers,45,Sunday,December,2023,358
2023-12-25,13,Speakers,58,Monday,December,2023,359
2023-12-26,13,Speakers,13,Tuesday,December,2023,360
2023-12-27,13,Speakers,13,Wednesday,December,2023,361
2023-12-28,13,Speakers,88,Thursday,December,2023,362
2023-12-29,13,Speakers,55,Friday,December,2023,363
2023-12-30,13,Speakers,24,Saturday,December,2023,364
2023-12-31,13,Speakers,91,Sunday,December,2023,365
2023-01-01,14,Phone Case,91,Sunday,January,2023,1
2023-01-02,14,Phone Case,5,Monday,January,2023,2
2023-01-03,14,Phone Case,29,Tuesday,January,2023,3
2023-01-04,14,Phone Case,49,Wednesday,January,2023,4
2023-01-05,14,Phone Case,32,Thursday,January,2023,5
2023-01-06,14,Phone Case,17,Friday,January,2023,6
2023-01-07,14,Phone Case,25,Saturday,January,2023,7
2023-01-08,14,Phone Case,4,Sunday,January,2023,8
2023-01-09,14,Phone Case,49,Monday,January,2023,9
2023-01-10,14,Phone Case,66,Tuesday,January,2023,10
2023-01-11,14,Phone Case,46,Wednesday,January,2023,11
2023-01-12,14,Phone Case,21,Thursday,January,2023,12
2023-01-13,14,Phone Case,53,Friday,January,2023,13
2023-01-14,14,Phone Case,45,Saturday,January,2023,14
2023-01-15,14,Phone Case,19,Sunday,January,2023,15
2023-01-16,14,Phone Case,68,Monday,January,2023,16
2023-01-17,14,Phone Case,9,Tuesday,January,2023,17
2023-01-18,14,Phone Case,6,Wednesday,January,2023,18
2023-01-19,14,Phone Case,55,Thursday,January,2023,19
2023-01-20,14,Phone Case,81,Friday,January,2023,20
2023-01-21,14,Phone Case,91,Saturday,January,2023,21
2023-01-22,14,Phone Case,80,Sunday,January,2023,22
2023-01-23,14,Phone Case,92,Monday,January,2023,23
2023-01-24,14,Phone Case,78,Tuesday,January,2023,24
2023-01-25,14,Phone Case,89,Wednesday,January,2023,25
2023-01-26,14,Phone Case,63,Thursday,January,2023,26
2023-01-27,14,Phone Case,63,Friday,January,2023,27
2023-01-28,14,Phone Case,62,Saturday,January,2023,28
2023-01-29,14,Phone Case,30,Sunday,January,2023,29
2023-01-30,14,Phone Case,29,Monday,January,2023,30
2023-01-31,14,Phone Case,80,Tuesday,January,2023,31
2023-02-01,14,Phone Case,19,Wednesday,February,2023,32
2023-02-02,14,Phone Case,65,Thursday,February,2023,33
2023-02-03,14,Phone Case,20,Friday,February,2023,34
2023-02-04,14,Phone Case,15,Saturday,February,2023,35
2023-02-05,14,Phone Case,1,Sunday,February,2023,36
2023-02-06,14,Phone Case,67,Monday,February,2023,37
2023-02-07,14,Phone Case,50,Tuesday,February,2023,38
2023-02-08,14,Phone Case,78,Wednesday,February,2023,39
2023-02-09,14,Phone Case,49,Thursday,February,2023,40
2023-02-10,14,Phone Case,87,Friday,February,2023,41
2023-02-11,14,Phone Case,21,Saturday,February,2023,42
2023-02-12,14,Phone Case,35,Sunday,February,2023,43
2023-02-13,14,Phone Case,47,Monday,February,2023,44
2023-02-14,14,Phone Case,79,Tuesday,February,2023,45
2023-02-15,14,Phone Case,66,Wednesday,February,2023,46
2023-02-16,14,Phone Case,34,Thursday,February,2023,47
2023-02-17,14,Phone Case,83,Friday,February,2023,48
2023-02-18,14,Phone Case,69,Saturday,February,2023,49
2023-02-19,14,Phone Case,63,Sunday,February,2023,50
2023-02-20,14,Phone Case,16,Monday,February,2023,51
2023-02-21,14,Phone Case,49,Tuesday,February,2023,52
2023-02-22,14,Phone Case,14,Wednesday,February,2023,53
2023-02-23,14,Phone Case,78,Thursday,February,2023,54
2023-02-24,14,Phone Case,10,Friday,February,2023,55
2023-02-25,14,Phone Case,44,Saturday,February,2023,56
2023-02-26,14,Phone Case,39,Sunday,February,2023,57
2023-02-27,14,Phone Case,45,Monday,February,2023,58
2023-02-28,14,Phone Case,90,Tuesday,February,2023,59
2023-03-01,14,Phone Case,4,Wednesday,March,2023,60
2023-03-02,14,Phone Case,72,Thursday,March,2023,61
2023-03-03,14,Phone Case,15,Friday,March,2023,62
2023-03-04,14,Phone Case,47,Saturday,March,2023,63
2023-03-05,14,Phone Case,63,Sunday,March,2023,64
2023-03-06,14,Phone Case,100,Monday,March,2023,65
2023-03-07,14,Phone Case,40,Tuesday,March,2023,66
2023-03-08,14,Phone Case,45,Wednesday,March,2023,67
2023-03-09,14,Phone Case,96,Thursday,March,2023,68
2023-03-10,14,Phone Case,55,Friday,March,2023,69
2023-03-11,14,Phone Case,64,Saturday,March,2023,70
2023-03-12,14,Phone Case,91,Sunday,March,2023,71
2023-03-13,14,Phone Case,71,Monday,March,2023,72
2023-03-14,14,Phone Case,30,Tuesday,March,2023,73
2023-03-15,14,Phone Case,68,Wednesday,March,2023,74
2023-03-16,14,Phone Case,7,Thursday,March,2023,75
2023-03-17,14,Phone Case,87,Friday,March,2023,76
2023-03-18,14,Phone Case,46,Saturday,March,2023,77
2023-03-19,14,Phone Case,73,Sunday,March,2023,78
2023-03-20,14,Phone Case,85,Monday,March,2023,79
2023-03-21,14,Phone Case,29,Tuesday,March,2023,80
2023-03-22,14,Phone Case,68,Wednesday,March,2023,81
2023-03-23,14,Phone Case,31,Thursday,March,2023,82
2023-03-24,14,Phone Case,95,Friday,March,2023,83
2023-03-25,14,Phone Case,24,Saturday,March,2023,84
2023-03-26,14,Phone Case,40,Sunday,March,2023,85
2023-03-27,14,Phone Case,81,Monday,March,2023,86
2023-03-28,14,Phone Case,58,Tuesday,March,2023,87
2023-03-29,14,Phone Case,72,Wednesday,March,2023,88
2023-03-30,14,Phone Case,20,Thursday,March,2023,89
2023-03-31,14,Phone Case,60,Friday,March,2023,90
2023-04-01,14,Phone Case,24,Saturday,April,2023,91
2023-04-02,14,Phone Case,42,Sunday,April,2023,92
2023-04-03,14,Phone Case,36,Monday,April,2023,93
2023-04-04,14,Phone Case,31,Tuesday,April,2023,94
2023-04-05,14,Phone Case,91,Wednesday,April,2023,95
2023-04-06,14,Phone Case,98,Thursday,April,2023,96
2023-04-07,14,Phone Case,47,Friday,April,2023,97
2023-04-08,14,Phone Case,49,Saturday,April,2023,98
2023-04-09,14,Phone Case,61,Sunday,April,2023,99
2023-04-10,14,Phone Case,40,Monday,April,2023,100
2023-04-11,14,Phone Case,4,Tuesday,April,2023,101
2023-04-12,14,Phone Case,92,Wednesday,April,2023,102
2023-04-13,14,Phone Case,15,Thursday,April,2023,103
2023-04-14,14,Phone Case,34,Friday,April,2023,104
2023-04-15,14,Phone Case,35,Saturday,April,2023,105
2023-04-16,14,Phone Case,85,Sunday,April,2023,106
2023-04-17,14,Phone Case,3,Monday,April,2023,107
2023-04-18,14,Phone Case,27,Tuesday,April,2023,108
2023-04-19,14,Phone Case,100,Wednesday,April,2023,109
2023-04-20,14,Phone Case,46,Thursday,April,2023,110
2023-04-21,14,Phone Case,71,Friday,April,2023,111
2023-04-22,14,Phone Case,57,Saturday,April,2023,112
2023-04-23,14,Phone Case,20,Sunday,April,2023,113
2023-04-24,14,Phone Case,25,Monday,April,2023,114
2023-04-25,14,Phone Case,14,Tuesday,April,2023,115
2023-04-26,14,Phone Case,13,Wednesday,April,2023,116
2023-04-27,14,Phone Case,72,Thursday,April,2023,117
2023-04-28,14,Phone Case,15,Friday,April,2023,118
2023-04-29,14,Phone Case,62,Saturday,April,2023,119
2023-04-30,14,Phone Case,32,Sunday,April,2023,120
2023-05-01,14,Phone Case,6,Monday,May,2023,121
2023-05-02,14,Phone Case,79,Tuesday,May,2023,122
2023-05-03,14,Phone Case,39,Wednesday,May,2023,123
2023-05-04,14,Phone Case,46,Thursday,May,2023,124
2023-05-05,14,Phone Case,72,Friday,May,2023,125
2023-05-06,14,Phone Case,99,Saturday,May,2023,126
2023-05-07,14,Phone Case,24,Sunday,May,2023,127
2023-05-08,14,Phone Case,35,Monday,May,2023,128
2023-05-09,14,Phone Case,11,Tuesday,May,2023,129
2023-05-10,14,Phone Case,93,Wednesday,May,2023,130
2023-05-11,14,Phone Case,71,Thursday,May,2023,131
2023-05-12,14,Phone Case,8,Friday,May,2023,132
2023-05-13,14,Phone Case,25,Saturday,May,2023,133
2023-05-14,14,Phone Case,11,Sunday,May,2023,134
2023-05-15,14,Phone Case,61,Monday,May,2023,135
2023-05-16,14,Phone Case,34,Tuesday,May,2023,136
2023-05-17,14,Phone Case,79,Wednesday,May,2023,137
2023-05-18,14,Phone Case,17,Thursday,May,2023,138
2023-05-19,14,Phone Case,55,Friday,May,2023,139
2023-05-20,14,Phone Case,31,Saturday,May,2023,140
2023-05-21,14,Phone Case,75,Sunday,May,2023,141
2023-05-22,14,Phone Case,57,Monday,May,2023,142
2023-05-23,14,Phone Case,87,Tuesday,May,2023,143
2023-05-24,14,Phone Case,73,Wednesday,May,2023,144
2023-05-25,14,Phone Case,34,Thursday,May,2023,145
2023-05-26,14,Phone Case,62,Friday,May,2023,146
2023-05-27,14,Phone Case,97,Saturday,May,2023,147
2023-05-28,14,Phone Case,34,Sunday,May,2023,148
2023-05-29,14,Phone Case,80,Monday,May,2023,149
2023-05-30,14,Phone Case,60,Tuesday,May,2023,150
2023-05-31,14,Phone Case,88,Wednesday,May,2023,151
2023-06-01,14,Phone Case,46,Thursday,June,2023,152
2023-06-02,14,Phone Case,59,Friday,June,2023,153
2023-06-03,14,Phone Case,14,Saturday,June,2023,154
2023-06-04,14,Phone Case,84,Sunday,June,2023,155
2023-06-05,14,Phone Case,93,Monday,June,2023,156
2023-06-06,14,Phone Case,13,Tuesday,June,2023,157
2023-06-07,14,Phone Case,13,Wednesday,June,2023,158
2023-06-08,14,Phone Case,48,Thursday,June,2023,159
2023-06-09,14,Phone Case,40,Friday,June,2023,160
